,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
17765,2985,"# generated using pymatgen
data_AlBNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81469493
_cell_length_b   3.81469493
_cell_length_c   3.81469493
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlBNOF
_chemical_formula_sum   'Al1 B1 N1 O1 F1'
_cell_volume   55.51104912
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00025457  0.00000000  0.00000000  1
  Al  Al1  1  0.50507847  0.50000000  0.50000000  1
  F  F2  1  0.50002033  0.00000000  0.50000000  1
  N  N3  1  0.50015832  0.50000000  0.00000000  1
  O  O4  1  0.00445794  0.50000000  0.50000000  1
",BAlOFN,2.22,2.222919175,0,0
9657,1210,"# generated using pymatgen
data_ZnAgNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94533861
_cell_length_b   3.94533861
_cell_length_c   3.94533861
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnAgNO2
_chemical_formula_sum   'Zn1 Ag1 N1 O2'
_cell_volume   61.41194438
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00179585  -0.00000000  0.00000000  1
  Zn  Zn1  1  0.50065593  0.50000000  0.50000000  1
  N  N2  1  0.50111118  0.00000000  0.50000000  1
  O  O3  1  0.50144194  0.50000000  0.00000000  1
  O  O4  1  0.00095428  0.50000000  0.50000000  1
",AgZnO2N,1.82,1.821418441,0,0
15362,2548,"# generated using pymatgen
data_SiGeNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67365000
_cell_length_b   3.67365000
_cell_length_c   3.67365000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiGeNO2
_chemical_formula_sum   'Si1 Ge1 N1 O2'
_cell_volume   49.57849426
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.15618387  -0.00000000  0.00000000  1
  Si  Si1  1  0.51875008  0.50000000  0.50000000  1
  N  N2  1  0.43927246  -0.00000000  0.50000000  1
  O  O3  1  0.45106937  0.50000000  -0.00000000  1
  O  O4  1  -0.02003256  0.50000000  0.50000000  1
",GeSiO2N,0.82,0.81032365,0,0
15955,18450,"# generated using pymatgen
data_CsCoN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09668600
_cell_length_b   4.09668600
_cell_length_c   4.09668600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsCoN3
_chemical_formula_sum   'Cs1 Co1 N3'
_cell_volume   68.75401005
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00310387  0.00000000  0.00000000  1
  Co  Co1  1  0.50487948  0.50000000  0.50000000  1
  N  N2  1  0.50108387  0.00000000  0.50000000  1
  N  N3  1  0.50108387  0.50000000  0.00000000  1
  N  N4  1  0.00029395  0.50000000  0.50000000  1
",CsCoN3,2.32,1.683305647,0,0
8339,15444,"# generated using pymatgen
data_CdGaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16557874
_cell_length_b   4.16557874
_cell_length_c   4.16557874
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdGaO3
_chemical_formula_sum   'Cd1 Ga1 O3'
_cell_volume   72.28131465
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00055793  0.00000000  0.00000000  1
  Cd  Cd1  1  0.50471349  0.50000000  0.50000000  1
  O  O2  1  0.50018854  0.00000000  0.50000000  1
  O  O3  1  0.50018854  0.50000000  0.00000000  1
  O  O4  1  0.00453930  0.50000000  0.50000000  1
",GaCdO3,1.72,1.722004724,0,0
7644,16994,"# generated using pymatgen
data_KNbN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26314646
_cell_length_b   4.26314646
_cell_length_c   4.26314646
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNbN3
_chemical_formula_sum   'K1 Nb1 N3'
_cell_volume   77.48020491
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.02016774  0.00000000  -0.00000000  1
  K  K1  1  0.54810200  0.50000000  0.50000000  1
  N  N2  1  0.07207879  0.00000000  0.50000000  1
  N  N3  1  0.07207879  0.50000000  -0.00000000  1
  N  N4  1  0.04941839  0.50000000  0.50000000  1
",NbKN3,2.44,1.838305899,0,0
1090,16305,"# generated using pymatgen
data_VWN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78038181
_cell_length_b   3.78038181
_cell_length_c   3.78038181
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VWN3
_chemical_formula_sum   'V1 W1 N3'
_cell_volume   54.02652005
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",WVN3,1.42,1.425860793,0,0
7973,14700,"# generated using pymatgen
data_CaGeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36163444
_cell_length_b   4.36163444
_cell_length_c   4.36163444
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaGeO3
_chemical_formula_sum   'Ca1 Ge1 O3'
_cell_volume   82.97510086
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.00048906  -0.00000000  0.00000000  1
  Ca  Ca1  1  0.50604065  0.50000000  0.50000000  1
  O  O2  1  0.49984333  -0.00000000  0.50000000  1
  O  O3  1  0.49984333  0.50000000  -0.00000000  1
  O  O4  1  0.00480677  0.50000000  0.50000000  1
",GeCaO3,1.76,1.764839058,0,0
16199,14755,"# generated using pymatgen
data_AgSbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16284148
_cell_length_b   4.16284148
_cell_length_c   4.16284148
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSbO3
_chemical_formula_sum   'Ag1 Sb1 O3'
_cell_volume   72.13891742
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.19798735  0.00000000  0.00000000  1
  Ag  Ag1  1  0.56156749  0.50000000  0.50000000  1
  O  O2  1  0.46743706  -0.00000000  0.50000000  1
  O  O3  1  0.46743706  0.50000000  0.00000000  1
  O  O4  1  0.05479750  0.50000000  0.50000000  1
",SbAgO3,1.34,1.337716047,0,0
17011,388,"# generated using pymatgen
data_TiWNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04499974
_cell_length_b   4.04499974
_cell_length_c   4.04499974
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiWNO2
_chemical_formula_sum   'Ti1 W1 N1 O2'
_cell_volume   66.18437852
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  -0.19747889  -0.00000000  0.00000000  1
  W  W1  1  0.68063783  0.50000000  0.50000000  1
  N  N2  1  0.69193568  0.00000000  0.50000000  1
  O  O3  1  0.82226057  0.50000000  -0.00000000  1
  O  O4  1  0.20042740  0.50000000  0.50000000  1
",TiWO2N,0.68,0.671004859,0,0
3523,3260,"# generated using pymatgen
data_HfZrNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19557819
_cell_length_b   4.19557819
_cell_length_c   4.19557819
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfZrNOF
_chemical_formula_sum   'Hf1 Zr1 N1 O1 F1'
_cell_volume   73.85424430
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00064076  0.00000000  0.00000000  1
  Hf  Hf1  1  0.50667882  0.50000000  0.50000000  1
  F  F2  1  0.49941465  0.00000000  0.50000000  1
  N  N3  1  0.49921359  0.50000000  0.00000000  1
  O  O4  1  0.00419637  0.50000000  0.50000000  1
",ZrHfOFN,1.1,1.039390527,0,0
17402,15699,"# generated using pymatgen
data_ZrTeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28418141
_cell_length_b   4.28418141
_cell_length_c   4.28418141
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTeO3
_chemical_formula_sum   'Zr1 Te1 O3'
_cell_volume   78.63276687
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.23571672  -0.00000000  0.00000000  1
  Zr  Zr1  1  0.57347344  0.50000000  0.50000000  1
  O  O2  1  0.44681827  0.00000000  0.50000000  1
  O  O3  1  0.44681827  0.50000000  0.00000000  1
  O  O4  1  0.02673397  0.50000000  0.50000000  1
",TeZrO3,0.72,0.712970382,0,0
16343,8331,"# generated using pymatgen
data_BaOsSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43610670
_cell_length_b   4.43610670
_cell_length_c   4.43610670
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaOsSO2
_chemical_formula_sum   'Ba1 Os1 S1 O2'
_cell_volume   87.29833307
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  -0.04379478  -0.00000000  -0.00000000  1
  Os  Os1  1  0.54448543  0.50000000  0.50000000  1
  S  S2  1  0.43855013  -0.00000000  0.50000000  1
  O  O3  1  0.55473654  0.50000000  -0.00000000  1
  O  O4  1  -0.00893128  0.50000000  0.50000000  1
",BaOsO2S,0.86,0.850821642,0,0
15636,16425,"# generated using pymatgen
data_ScFeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75477578
_cell_length_b   3.75477578
_cell_length_c   3.75477578
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScFeN3
_chemical_formula_sum   'Sc1 Fe1 N3'
_cell_volume   52.93611012
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.12182177  -0.00000000  0.00000000  1
  Fe  Fe1  1  0.54292205  0.50000000  0.50000000  1
  N  N2  1  0.42344870  0.00000000  0.50000000  1
  N  N3  1  0.42344870  0.50000000  -0.00000000  1
  N  N4  1  -0.00978978  0.50000000  0.50000000  1
",ScFeN3,0.96,0.905811662,0,0
5317,6667,"# generated using pymatgen
data_GaPbN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32831910
_cell_length_b   4.32831910
_cell_length_c   4.32831910
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaPbN2O
_chemical_formula_sum   'Ga1 Pb1 N2 O1'
_cell_volume   81.08822865
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.31103479  0.00000000  -0.00000000  1
  Pb  Pb1  1  0.55873163  0.50000000  0.50000000  1
  N  N2  1  0.39789142  -0.00000000  0.50000000  1
  N  N3  1  0.39789142  0.50000000  -0.00000000  1
  O  O4  1  0.03767799  0.50000000  0.50000000  1
",GaPbON2,1.56,1.566474871,0,0
16467,10705,"# generated using pymatgen
data_CsCdSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90521202
_cell_length_b   4.90521202
_cell_length_c   4.90521202
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsCdSO2
_chemical_formula_sum   'Cs1 Cd1 S1 O2'
_cell_volume   118.02482143
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00162804  0.00000000  -0.00000000  1
  Cd  Cd1  1  0.50160424  0.50000000  0.50000000  1
  S  S2  1  0.49478884  -0.00000000  0.50000000  1
  O  O3  1  0.50185749  0.50000000  0.00000000  1
  O  O4  1  0.00437995  0.50000000  0.50000000  1
",CsCdO2S,1.9,1.413081926,0,0
14203,15836,"# generated using pymatgen
data_NaZnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90143538
_cell_length_b   3.90143538
_cell_length_c   3.90143538
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaZnO3
_chemical_formula_sum   'Na1 Zn1 O3'
_cell_volume   59.38452068
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00178347  0.00000000  0.00000000  1
  Zn  Zn1  1  0.50101727  0.50000000  0.50000000  1
  O  O2  1  0.50055164  0.00000000  0.50000000  1
  O  O3  1  0.50055164  0.50000000  -0.00000000  1
  O  O4  1  0.00085015  0.50000000  0.50000000  1
",NaZnO3,1.22,1.217658787,0,0
5766,11705,"# generated using pymatgen
data_SrHgO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38547073
_cell_length_b   4.38547073
_cell_length_c   4.38547073
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrHgO2F
_chemical_formula_sum   'Sr1 Hg1 O2 F1'
_cell_volume   84.34292357
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00051096  0.00000000  0.00000000  1
  Hg  Hg1  1  0.50482359  0.50000000  0.50000000  1
  F  F2  1  0.49952642  0.00000000  0.50000000  1
  O  O3  1  0.50029830  0.50000000  0.00000000  1
  O  O4  1  0.00470014  0.50000000  0.50000000  1
",SrHgO2F,1.16,1.010954664,0,0
17341,568,"# generated using pymatgen
data_MgAgNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01733162
_cell_length_b   4.01733162
_cell_length_c   4.01733162
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAgNO2
_chemical_formula_sum   'Mg1 Ag1 N1 O2'
_cell_volume   64.83552738
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00028730  -0.00000000  0.00000000  1
  Mg  Mg1  1  0.50523325  0.50000000  0.50000000  1
  N  N2  1  0.49952093  -0.00000000  0.50000000  1
  O  O3  1  0.50020768  0.50000000  0.00000000  1
  O  O4  1  0.00469327  0.50000000  0.50000000  1
",AgMgO2N,1.82,1.818782243,0,0
5213,8506,"# generated using pymatgen
data_BeGeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12963385
_cell_length_b   4.12963385
_cell_length_c   4.12963385
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeGeSO2
_chemical_formula_sum   'Be1 Ge1 S1 O2'
_cell_volume   70.42626268
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.35488134  -0.00000000  0.00000000  1
  Ge  Ge1  1  0.54761386  0.50000000  0.50000000  1
  S  S2  1  0.28153457  -0.00000000  0.50000000  1
  O  O3  1  0.46177417  0.50000000  0.00000000  1
  O  O4  1  -0.02974914  0.50000000  0.50000000  1
",BeGeO2S,1.08,1.0883557,1.1,0.4
18048,10873,"# generated using pymatgen
data_NbTlO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35792276
_cell_length_b   4.35792276
_cell_length_c   4.35792276
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbTlO2F
_chemical_formula_sum   'Nb1 Tl1 O2 F1'
_cell_volume   82.76345009
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00047657  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50569438  0.50000000  0.50000000  1
  F  F2  1  0.49941920  0.00000000  0.50000000  1
  O  O3  1  0.49969748  0.50000000  0.00000000  1
  O  O4  1  0.00477343  0.50000000  0.50000000  1
",NbTlO2F,1.76,1.68008247,0,0
908,17684,"# generated using pymatgen
data_RbRuN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17735714
_cell_length_b   4.17735714
_cell_length_c   4.17735714
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbRuN3
_chemical_formula_sum   'Rb1 Ru1 N3'
_cell_volume   72.89618818
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  -0.09027452  0.00000000  0.00000000  1
  Rb  Rb1  1  0.41058258  0.50000000  0.50000000  1
  N  N2  1  0.90818622  -0.00000000  0.50000000  1
  N  N3  1  0.90818622  0.50000000  -0.00000000  1
  N  N4  1  -0.08963507  0.50000000  0.50000000  1
",RuRbN3,2.72,2.104358567,0,0
7557,9645,"# generated using pymatgen
data_CoWSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25503191
_cell_length_b   4.25503191
_cell_length_c   4.25503191
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoWSO2
_chemical_formula_sum   'Co1 W1 S1 O2'
_cell_volume   77.03861445
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.31277478  0.00000000  -0.00000000  1
  W  W1  1  0.36214755  0.50000000  0.50000000  1
  S  S2  1  0.11256138  0.00000000  0.50000000  1
  O  O3  1  0.36127272  0.50000000  0.00000000  1
  O  O4  1  -0.20671499  0.50000000  0.50000000  1
",CoWO2S,0.72,0.697707031,0,0
12400,6000,"# generated using pymatgen
data_LaBeN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.77162206
_cell_length_b   3.77162206
_cell_length_c   3.77162206
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaBeN2O
_chemical_formula_sum   'La1 Be1 N2 O1'
_cell_volume   53.65182533
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00270306  -0.00000000  -0.00000000  1
  Be  Be1  1  0.50954298  0.50000000  0.50000000  1
  N  N2  1  0.50069473  0.00000000  0.50000000  1
  N  N3  1  0.50069473  0.50000000  0.00000000  1
  O  O4  1  -0.00365641  0.50000000  0.50000000  1
",LaBeON2,1.08,1.025577157,0,0
13366,258,"# generated using pymatgen
data_CsMgNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37067747
_cell_length_b   4.37067747
_cell_length_c   4.37067747
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsMgNO2
_chemical_formula_sum   'Cs1 Mg1 N1 O2'
_cell_volume   83.49227182
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00099504  -0.00000000  0.00000000  1
  Mg  Mg1  1  0.50335690  0.50000000  0.50000000  1
  N  N2  1  0.50055055  -0.00000000  0.50000000  1
  O  O3  1  0.50146062  0.50000000  0.00000000  1
  O  O4  1  0.00396075  0.50000000  0.50000000  1
",CsMgO2N,1.58,1.577131333,0,0
